,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
5.654849052429199,-0.007874015748031496,0.0,0.007874015748031496,0.023622047244094488,-0.015748031496062992,-0.007874015748031496,-0.007874015748031496,-0.007874015748031496
5.655563116073608,-0.007874015748031496,-0.015748031496062992,-0.031496062992125984,-0.047244094488188976,0.0,0.0,-0.007874015748031496,-0.015748031496062992
5.656277179718018,0.0,-0.007874015748031496,-0.023622047244094488,-0.007874015748031496,-0.023622047244094488,-0.015748031496062992,0.0,-0.015748031496062992
5.656670689582825,-0.007874015748031496,-0.015748031496062992,0.0,0.06299212598425197,0.015748031496062992,0.007874015748031496,-0.015748031496062992,-0.007874015748031496
5.657064199447632,0.0,0.023622047244094488,0.007874015748031496,0.007874015748031496,-0.007874015748031496,-0.015748031496062992,-0.015748031496062992,-0.015748031496062992
5.657256603240967,-0.015748031496062992,0.031496062992125984,-0.031496062992125984,-0.09448818897637795,-0.047244094488188976,-0.023622047244094488,-0.015748031496062992,-0.031496062992125984
5.657449007034302,-0.007874015748031496,-0.023622047244094488,-0.047244094488188976,0.0,-0.031496062992125984,-0.03937007874015748,-0.015748031496062992,-0.023622047244094488
5.658286094665527,-0.015748031496062992,-0.031496062992125984,0.007874015748031496,0.031496062992125984,-0.007874015748031496,0.0,-0.007874015748031496,-0.023622047244094488
5.659123182296753,-0.023622047244094488,-0.03937007874015748,-0.07086614173228346,-0.03937007874015748,-0.015748031496062992,-0.007874015748031496,0.0,0.0
5.659643650054932,-0.007874015748031496,-0.015748031496062992,0.0,0.031496062992125984,-0.007874015748031496,-0.015748031496062992,0.0,0.0
5.66016411781311,-0.007874015748031496,-0.007874015748031496,-0.023622047244094488,-0.015748031496062992,-0.007874015748031496,-0.007874015748031496,-0.007874015748031496,-0.015748031496062992
5.660393714904785,0.0,0.023622047244094488,0.007874015748031496,0.0,-0.023622047244094488,-0.015748031496062992,-0.023622047244094488,-0.015748031496062992
5.66062331199646,-0.007874015748031496,0.0,-0.047244094488188976,-0.07086614173228346,-0.023622047244094488,0.0,0.0,-0.023622047244094488
5.6611021757125854,-0.007874015748031496,0.023622047244094488,0.023622047244094488,0.06299212598425197,0.0,-0.007874015748031496,-0.015748031496062992,-0.007874015748031496
5.661581039428711,-0.023622047244094488,-0.015748031496062992,-0.031496062992125984,-0.03937007874015748,-0.031496062992125984,-0.015748031496062992,-0.015748031496062992,-0.007874015748031496
5.661822080612183,-0.007874015748031496,-0.007874015748031496,-0.007874015748031496,-0.007874015748031496,-0.015748031496062992,-0.023622047244094488,0.0,0.0
5.662063121795654,0.007874015748031496,0.007874015748031496,0.015748031496062992,0.0,0.007874015748031496,0.0,-0.007874015748031496,-0.015748031496062992
5.662650227546692,-0.023622047244094488,0.08661417322834646,0.031496062992125984,0.031496062992125984,-0.023622047244094488,-0.031496062992125984,-0.023622047244094488,-0.03937007874015748
5.6632373332977295,0.0,0.0,0.047244094488188976,0.031496062992125984,0.015748031496062992,0.007874015748031496,0.0,0.0
5.663443684577942,-0.007874015748031496,-0.047244094488188976,-0.047244094488188976,-0.007874015748031496,-0.023622047244094488,-0.007874015748031496,0.0,-0.015748031496062992
5.663650035858154,-0.007874015748031496,-0.007874015748031496,-0.031496062992125984,-0.05511811023622047,0.0,-0.007874015748031496,-0.015748031496062992,-0.007874015748031496
5.664171576499939,0.007874015748031496,-0.007874015748031496,-0.007874015748031496,-0.03937007874015748,-0.023622047244094488,-0.015748031496062992,-0.007874015748031496,0.0
5.664693117141724,-0.007874015748031496,-0.047244094488188976,-0.023622047244094488,-0.023622047244094488,-0.023622047244094488,-0.015748031496062992,-0.007874015748031496,-0.007874015748031496
5.664935111999512,-0.015748031496062992,-0.031496062992125984,0.007874015748031496,0.03937007874015748,0.0,-0.015748031496062992,-0.015748031496062992,0.0
5.6651771068573,-0.023622047244094488,-0.007874015748031496,0.031496062992125984,0.023622047244094488,0.007874015748031496,-0.015748031496062992,-0.015748031496062992,-0.007874015748031496
5.66576075553894,-0.007874015748031496,-0.03937007874015748,0.007874015748031496,0.03937007874015748,0.023622047244094488,0.015748031496062992,0.0,0.0
5.666344404220581,-0.015748031496062992,-0.023622047244094488,-0.06299212598425197,-0.07874015748031496,-0.015748031496062992,-0.023622047244094488,-0.015748031496062992,-0.015748031496062992
5.666567802429199,0.0,-0.023622047244094488,-0.023622047244094488,-0.031496062992125984,0.0,0.0,0.0,0.007874015748031496
5.666791200637817,-0.015748031496062992,-0.015748031496062992,-0.03937007874015748,-0.007874015748031496,-0.031496062992125984,-0.015748031496062992,-0.007874015748031496,-0.015748031496062992
5.667383790016174,-0.007874015748031496,0.015748031496062992,-0.007874015748031496,-0.031496062992125984,-0.007874015748031496,-0.023622047244094488,-0.015748031496062992,0.0
5.667976379394531,0.007874015748031496,0.03937007874015748,0.015748031496062992,0.023622047244094488,0.0,-0.007874015748031496,-0.007874015748031496,0.007874015748031496
5.668279767036438,0.015748031496062992,0.07874015748031496,0.047244094488188976,0.007874015748031496,0.007874015748031496,0.007874015748031496,0.023622047244094488,0.007874015748031496
5.668583154678345,-0.023622047244094488,-0.05511811023622047,0.0,-0.015748031496062992,0.015748031496062992,0.0,0.0,0.0
5.669032573699951,-0.015748031496062992,-0.023622047244094488,0.0,0.007874015748031496,0.007874015748031496,0.023622047244094488,0.015748031496062992,0.007874015748031496
5.669481992721558,0.0,0.0,0.0,0.0,0.015748031496062992,0.007874015748031496,-0.007874015748031496,0.007874015748031496
5.669736623764038,0.015748031496062992,0.031496062992125984,0.0,-0.023622047244094488,-0.007874015748031496,0.007874015748031496,-0.007874015748031496,-0.015748031496062992
