,quat1,quat2,quat3,quat4,acc1,acc2,acc3,gyro1,gyro2,gyro3
8.882759809494019,0.83734130859375,-0.41912841796875,-0.26873779296875,-0.22564697265625,0.67041015625,-0.615234375,0.59228515625,-6.0625,5.6875,2.3125
8.884068727493286,0.837890625,-0.41815185546875,-0.2679443359375,-0.2264404296875,0.77294921875,-0.59814453125,0.68994140625,-3.125,4.4375,1.875
8.885381937026978,0.8387451171875,-0.41900634765625,-0.26556396484375,-0.22467041015625,0.13671875,-0.49365234375,0.31103515625,2.3125,-1.5625,0.375
8.88645887374878,0.8372802734375,-0.41937255859375,-0.26885986328125,-0.22540283203125,0.771484375,-0.453125,0.3291015625,0.5625,-4.25,-1.625
8.887500762939453,0.83831787109375,-0.41876220703125,-0.26715087890625,-0.22467041015625,0.35546875,-0.62744140625,0.57080078125,3.125,-4.125,-5.8125
8.888553857803345,0.8372802734375,-0.41619873046875,-0.2716064453125,-0.22802734375,1.24755859375,-0.51123046875,0.7919921875,-3.625,-3.0625,-4.375
8.889583826065063,0.83599853515625,-0.4205322265625,-0.2708740234375,-0.22564697265625,0.01708984375,-0.5341796875,-0.14111328125,3.1875,-3.0,-4.6875
8.890663862228394,0.83709716796875,-0.41815185546875,-0.27020263671875,-0.2266845703125,0.8251953125,-0.67626953125,0.88623046875,-0.5,-0.1875,-2.875
8.891863822937012,0.83587646484375,-0.41754150390625,-0.273193359375,-0.22869873046875,1.037109375,-0.49560546875,0.53515625,-3.4375,1.3125,0.125
8.89280390739441,0.835693359375,-0.42138671875,-0.27020263671875,-0.2259521484375,-0.0244140625,-0.58251953125,-0.01416015625,2.125,2.4375,-0.8125
8.894096851348877,0.8369140625,-0.4180908203125,-0.26983642578125,-0.22808837890625,1.04541015625,-0.654296875,1.01953125,-3.3125,3.8125,0.125
8.895190000534058,0.83746337890625,-0.41766357421875,-0.268310546875,-0.22845458984375,0.5654296875,-0.53076171875,0.59375,-4.5625,3.0,0.75
8.896076679229736,0.83746337890625,-0.41766357421875,-0.26800537109375,-0.2288818359375,0.6279296875,-0.56103515625,0.505859375,-1.5625,2.25,-0.8125
8.896533966064453,0.83740234375,-0.4176025390625,-0.2681884765625,-0.22900390625,0.638671875,-0.5712890625,0.5087890625,-0.125,-0.75,-1.125
8.897768020629883,0.8372802734375,-0.41754150390625,-0.26849365234375,-0.22918701171875,0.630859375,-0.56591796875,0.5009765625,0.0,-1.125,-2.0
8.898896932601929,0.83709716796875,-0.41748046875,-0.26898193359375,-0.2294921875,0.62939453125,-0.55908203125,0.49267578125,0.125,-1.875,-2.625
8.900150060653687,0.8367919921875,-0.4176025390625,-0.2694091796875,-0.2296142578125,0.62255859375,-0.56787109375,0.48193359375,-0.5,-2.0625,-2.5
8.90124797821045,0.8365478515625,-0.4178466796875,-0.269775390625,-0.22967529296875,0.62158203125,-0.5732421875,0.47802734375,-0.25,-1.9375,-1.9375
8.902788877487183,0.83642578125,-0.41802978515625,-0.27001953125,-0.22967529296875,0.623046875,-0.57275390625,0.4765625,0.0,-1.0625,-1.25
8.903889894485474,0.83636474609375,-0.4180908203125,-0.27001953125,-0.22967529296875,0.625,-0.57421875,0.47265625,0.1875,-0.5625,-0.375
8.905022859573364,0.83636474609375,-0.41815185546875,-0.27008056640625,-0.22967529296875,0.63720703125,-0.5625,0.46923828125,0.375,-0.3125,0.5
8.906131029129028,0.8363037109375,-0.41815185546875,-0.2701416015625,-0.22967529296875,0.64111328125,-0.5625,0.47900390625,0.3125,-0.0625,0.9375
8.907053709030151,0.8363037109375,-0.418212890625,-0.2701416015625,-0.22967529296875,0.64013671875,-0.56005859375,0.47998046875,-0.4375,0.0,0.625
8.908361911773682,0.8363037109375,-0.418212890625,-0.2701416015625,-0.22967529296875,0.63623046875,-0.5673828125,0.486328125,-0.6875,-0.5,0.0
8.909566879272461,0.83624267578125,-0.41827392578125,-0.27020263671875,-0.22967529296875,0.6357421875,-0.57421875,0.486328125,-0.8125,-0.8125,-0.875
8.912113904953003,0.83612060546875,-0.41839599609375,-0.27032470703125,-0.22967529296875,0.6328125,-0.58203125,0.4951171875,-0.375,-1.3125,-1.0625
8.913421869277954,0.83587646484375,-0.418701171875,-0.270751953125,-0.2296142578125,0.640625,-0.58740234375,0.482421875,0.0,-2.0,-1.25
8.914599895477295,0.83563232421875,-0.4188232421875,-0.27130126953125,-0.2294921875,0.64794921875,-0.5791015625,0.4775390625,0.625,-2.5625,-1.0625
8.915793895721436,0.83538818359375,-0.4190673828125,-0.27191162109375,-0.22930908203125,0.642578125,-0.57275390625,0.4658203125,0.6875,-2.6875,-0.75
8.916857719421387,0.83514404296875,-0.4193115234375,-0.27252197265625,-0.22900390625,0.63720703125,-0.57373046875,0.47607421875,0.5625,-3.4375,-0.125
8.918286800384521,0.83502197265625,-0.41937255859375,-0.27325439453125,-0.22857666015625,0.6337890625,-0.5693359375,0.47900390625,1.5,-4.4375,-0.3125
8.919352769851685,0.834716796875,-0.41949462890625,-0.274169921875,-0.22821044921875,0.640625,-0.56787109375,0.466796875,1.1875,-5.0,-0.75
8.920805931091309,0.83441162109375,-0.41961669921875,-0.2752685546875,-0.22784423828125,0.64697265625,-0.56494140625,0.46630859375,1.75,-5.5,-0.75
8.922114849090576,0.8341064453125,-0.419677734375,-0.27642822265625,-0.2275390625,0.65380859375,-0.5615234375,0.4599609375,1.9375,-5.25,-0.9375
8.923135042190552,0.83367919921875,-0.41986083984375,-0.27752685546875,-0.227294921875,0.65625,-0.5576171875,0.45166015625,0.8125,-4.75,-1.0
8.924507856369019,0.8331298828125,-0.42034912109375,-0.27862548828125,-0.2271728515625,0.6611328125,-0.56298828125,0.4453125,-0.6875,-4.625,-1.3125
8.925542831420898,0.83258056640625,-0.4208984375,-0.279541015625,-0.22698974609375,0.666015625,-0.56884765625,0.44775390625,-0.75,-4.25,-0.6875
8.926746845245361,0.8321533203125,-0.4212646484375,-0.2803955078125,-0.226806640625,0.6640625,-0.5615234375,0.451171875,-0.4375,-3.75,-0.375
8.927510738372803,0.83172607421875,-0.42156982421875,-0.28118896484375,-0.226806640625,0.666015625,-0.55029296875,0.4560546875,-1.1875,-3.4375,-0.6875
8.928360939025879,0.8311767578125,-0.42205810546875,-0.281982421875,-0.2269287109375,0.6640625,-0.54931640625,0.44873046875,-2.375,-3.125,-1.125
8.929282903671265,0.83056640625,-0.4227294921875,-0.28265380859375,-0.2271728515625,0.673828125,-0.55419921875,0.44921875,-3.3125,-2.5,-1.0
8.930102109909058,0.83001708984375,-0.42340087890625,-0.28302001953125,-0.2274169921875,0.66845703125,-0.55224609375,0.4482421875,-3.8125,-1.3125,-0.5
8.931062936782837,0.82952880859375,-0.42413330078125,-0.28314208984375,-0.2276611328125,0.6611328125,-0.55712890625,0.447265625,-4.375,-0.5,-0.125
8.932092905044556,0.82904052734375,-0.425048828125,-0.28302001953125,-0.2279052734375,0.65234375,-0.5615234375,0.4453125,-5.125,0.4375,0.0625
8.933239698410034,0.82861328125,-0.42596435546875,-0.2825927734375,-0.2281494140625,0.6435546875,-0.57275390625,0.45703125,-5.75,1.25,0.25
8.93413496017456,0.82830810546875,-0.4268798828125,-0.28204345703125,-0.2283935546875,0.64501953125,-0.58203125,0.4658203125,-5.6875,1.3125,0.4375
8.93517804145813,0.828125,-0.42755126953125,-0.28143310546875,-0.22857666015625,0.650390625,-0.58642578125,0.474609375,-4.625,1.8125,0.5625
8.936262845993042,0.82794189453125,-0.42816162109375,-0.28076171875,-0.22882080078125,0.65380859375,-0.5888671875,0.4765625,-4.1875,2.3125,0.4375
8.937059879302979,0.82781982421875,-0.4285888671875,-0.28021240234375,-0.22918701171875,0.6591796875,-0.58837890625,0.4853515625,-3.75,2.125,-0.125
8.938323020935059,0.82757568359375,-0.42901611328125,-0.2799072265625,-0.2296142578125,0.6611328125,-0.59033203125,0.482421875,-3.8125,1.5625,-1.3125
8.939466953277588,0.827392578125,-0.429443359375,-0.279541015625,-0.23004150390625,0.65478515625,-0.59765625,0.48388671875,-3.6875,1.0,-1.5625
8.940367937088013,0.82720947265625,-0.42974853515625,-0.27923583984375,-0.23046875,0.6494140625,-0.59814453125,0.4912109375,-3.25,0.625,-2.125
8.941484689712524,0.82708740234375,-0.429931640625,-0.27899169921875,-0.23077392578125,0.64453125,-0.60546875,0.4873046875,-1.875,0.3125,-2.5625
