,quat1,quat2,quat3,quat4,acc1,acc2,acc3,gyro1,gyro2,gyro3
6.9497389793396,0.73687744140625,0.24114990234375,-0.52496337890625,0.35107421875,0.92724609375,0.00634765625,0.36328125,2.8125,-0.25,3.25
6.9510698318481445,0.737060546875,0.2410888671875,-0.5242919921875,0.35162353515625,0.919921875,0.0087890625,0.384765625,1.9375,0.25,2.6875
6.952134132385254,0.73565673828125,0.2420654296875,-0.5260009765625,0.35150146484375,1.205078125,-0.0068359375,0.19970703125,2.375,1.1875,2.4375
6.953275918960571,0.734375,0.24395751953125,-0.52789306640625,0.3499755859375,1.234375,0.12060546875,0.1484375,-1.5625,0.25,2.0625
6.954523801803589,0.7369384765625,0.2408447265625,-0.52459716796875,0.3516845703125,0.7861328125,-0.1142578125,0.71484375,-3.0625,1.5625,0.1875
6.955572843551636,0.73565673828125,0.24261474609375,-0.5269775390625,0.34954833984375,1.39453125,0.12890625,0.16015625,-5.25,1.0,1.125
6.956966876983643,0.7369384765625,0.24072265625,-0.52569580078125,0.35015869140625,0.24072265625,-0.0966796875,0.265625,-3.375,2.0,-2.0625
6.95829701423645,0.73876953125,0.23931884765625,-0.52410888671875,0.349609375,1.51806640625,0.00537109375,0.720703125,-7.875,2.25,-2.25
6.959463834762573,0.73724365234375,0.24114990234375,-0.5267333984375,0.3475341796875,0.8642578125,0.08203125,-0.05908203125,-3.3125,1.6875,-1.4375
6.96080207824707,0.74005126953125,0.238037109375,-0.52374267578125,0.3482666015625,0.46826171875,-0.1298828125,0.54638671875,-6.375,3.25,-5.625
6.962327003479004,0.74090576171875,0.23797607421875,-0.52386474609375,0.3463134765625,1.64306640625,0.072265625,0.53759765625,-9.75,2.9375,-3.5625
6.963546991348267,0.7406005859375,0.23834228515625,-0.52532958984375,0.344482421875,0.501953125,0.0166015625,-0.01025390625,-6.8125,2.25,-4.75
6.965059995651245,0.74078369140625,0.23809814453125,-0.52618408203125,0.34295654296875,1.00537109375,-0.0078125,0.25732421875,-7.625,1.5625,-5.0625
6.9664318561553955,0.7420654296875,0.2371826171875,-0.5257568359375,0.34149169921875,0.91943359375,-0.00341796875,0.36328125,-9.3125,3.0625,-6.3125
6.967769145965576,0.74322509765625,0.23614501953125,-0.52557373046875,0.33990478515625,0.939453125,-0.0107421875,0.361328125,-10.1875,2.1875,-6.4375
6.969066858291626,0.74432373046875,0.235107421875,-0.52557373046875,0.3382568359375,0.9384765625,-0.009765625,0.35009765625,-10.875,2.1875,-6.375
6.970319032669067,0.74542236328125,0.2340087890625,-0.52569580078125,0.3365478515625,0.943359375,-0.01220703125,0.349609375,-11.375,1.9375,-6.3125
6.971468925476074,0.7464599609375,0.2327880859375,-0.52581787109375,0.33477783203125,0.939453125,-0.01220703125,0.349609375,-11.8125,1.6875,-6.1875
6.972585916519165,0.7474365234375,0.2315673828125,-0.52606201171875,0.3330078125,0.94384765625,-0.00634765625,0.34423828125,-12.375,1.75,-5.625
6.974009037017822,0.74847412109375,0.230224609375,-0.5263671875,0.331298828125,0.9404296875,-0.0068359375,0.34326171875,-13.0,1.8125,-5.0625
6.975157022476196,0.7493896484375,0.22882080078125,-0.526611328125,0.32965087890625,0.943359375,-0.00830078125,0.34765625,-12.6875,1.8125,-4.625
6.976296901702881,0.750244140625,0.2275390625,-0.52691650390625,0.328125,0.9462890625,-0.005859375,0.3447265625,-11.8125,1.4375,-3.8125
6.977303981781006,0.7509765625,0.2261962890625,-0.52728271484375,0.32684326171875,0.94775390625,-0.01318359375,0.34375,-10.9375,1.375,-3.0
6.978372097015381,0.75164794921875,0.2249755859375,-0.527587890625,0.32568359375,0.94970703125,-0.013671875,0.349609375,-10.125,1.3125,-2.5625
6.979557037353516,0.752197265625,0.2237548828125,-0.5279541015625,0.3245849609375,0.958984375,-0.0126953125,0.34423828125,-9.875,1.1875,-2.25
6.981178045272827,0.7528076171875,0.2225341796875,-0.52838134765625,0.3233642578125,0.951171875,-0.01220703125,0.34130859375,-10.3125,1.1875,-2.25
6.982388973236084,0.75335693359375,0.22113037109375,-0.52880859375,0.32220458984375,0.947265625,-0.0146484375,0.33642578125,-10.875,1.5,-2.0625
6.984476804733276,0.7540283203125,0.21978759765625,-0.5291748046875,0.321044921875,0.94775390625,-0.0146484375,0.3427734375,-10.75,1.6875,-2.0
6.985305070877075,0.75457763671875,0.21856689453125,-0.529541015625,0.32000732421875,0.94482421875,-0.01416015625,0.3349609375,-9.8125,1.75,-1.75
6.985940933227539,0.755126953125,0.2174072265625,-0.52978515625,0.31903076171875,0.943359375,-0.01025390625,0.3369140625,-8.875,1.75,-1.375
6.98710298538208,0.755615234375,0.21630859375,-0.530029296875,0.31817626953125,0.947265625,-0.0126953125,0.34375,-8.5,1.8125,-1.25
6.988114833831787,0.756103515625,0.21527099609375,-0.5302734375,0.31732177734375,0.94140625,-0.009765625,0.337890625,-8.3125,1.6875,-1.25
6.989415884017944,0.756591796875,0.21429443359375,-0.53057861328125,0.31640625,0.94677734375,-0.00830078125,0.33544921875,-8.375,1.5625,-1.0625
6.9905149936676025,0.7569580078125,0.2132568359375,-0.53094482421875,0.3155517578125,0.94970703125,-0.01220703125,0.3359375,-8.1875,1.375,-1.0
6.991699934005737,0.75732421875,0.2122802734375,-0.53125,0.31475830078125,0.95166015625,-0.0185546875,0.3359375,-7.375,1.5,-1.0
6.9927978515625,0.75775146484375,0.21148681640625,-0.53143310546875,0.3140869140625,0.94677734375,-0.015625,0.33544921875,-6.5,1.6875,-1.1875
6.993990898132324,0.75811767578125,0.210693359375,-0.5316162109375,0.31341552734375,0.95166015625,-0.02001953125,0.33984375,-6.0,1.75,-1.25
6.9949729442596436,0.758544921875,0.20989990234375,-0.53167724609375,0.31280517578125,0.9423828125,-0.017578125,0.34326171875,-6.0625,1.8125,-1.25
6.996236085891724,0.7589111328125,0.209228515625,-0.53179931640625,0.3121337890625,0.94189453125,-0.01123046875,0.34228515625,-5.8125,1.75,-1.25
6.997529983520508,0.75927734375,0.20849609375,-0.5318603515625,0.3115234375,0.9423828125,-0.01611328125,0.34228515625,-5.3125,1.75,-1.125
6.998725175857544,0.75970458984375,0.2078857421875,-0.5318603515625,0.31103515625,0.94091796875,-0.0166015625,0.34619140625,-4.8125,1.75,-1.0
6.999668836593628,0.760009765625,0.207275390625,-0.53192138671875,0.310546875,0.939453125,-0.01416015625,0.3447265625,-4.5,1.625,-0.75
7.0008461475372314,0.7603759765625,0.2066650390625,-0.5318603515625,0.3101806640625,0.93408203125,-0.01708984375,0.349609375,-4.375,1.625,-0.5625
7.001808166503906,0.76068115234375,0.2060546875,-0.53192138671875,0.3096923828125,0.94287109375,-0.0146484375,0.34765625,-4.375,1.625,-0.5625
7.002798080444336,0.76104736328125,0.20538330078125,-0.53192138671875,0.309326171875,0.94091796875,-0.0205078125,0.35107421875,-4.3125,1.8125,-0.5
