,quat1,quat2,quat3,quat4,acc1,acc2,acc3,gyro1,gyro2,gyro3
3.0250041484832764,0.66790771484375,-0.03179931640625,-0.482666015625,0.5655517578125,0.59716796875,-0.56982421875,0.521484375,0.375,0.125,-0.4375
3.026404857635498,0.66796875,-0.0316162109375,-0.48236083984375,0.5657958984375,0.57421875,-0.56787109375,0.55126953125,0.6875,-1.0625,-0.5
3.028095006942749,0.6685791015625,-0.028564453125,-0.48309326171875,0.5645751953125,1.01953125,-0.61083984375,0.69873046875,0.1875,-2.75,0.4375
3.0293760299682617,0.67041015625,-0.025146484375,-0.48138427734375,0.56402587890625,1.10693359375,-0.6474609375,0.99169921875,1.125,-1.1875,-0.3125
3.0306100845336914,0.66796875,-0.02789306640625,-0.4837646484375,0.56475830078125,0.111328125,-0.51904296875,-0.0283203125,3.875,-1.75,0.4375
3.0317142009735107,0.6690673828125,-0.02764892578125,-0.4808349609375,0.56597900390625,0.662109375,-0.66943359375,0.8916015625,2.5,-0.0625,-0.75
3.0331132411956787,0.670166015625,-0.02362060546875,-0.4818115234375,0.56402587890625,1.115234375,-0.4990234375,0.6689453125,-1.5,-0.6875,1.125
3.03458309173584,0.6673583984375,-0.02752685546875,-0.48370361328125,0.5655517578125,-0.01318359375,-0.56298828125,-0.03564453125,5.0,-1.5,0.9375
3.0368151664733887,0.6688232421875,-0.02630615234375,-0.48065185546875,0.56646728515625,0.81396484375,-0.6572265625,0.9736328125,2.25,0.1875,0.8125
3.038098096847534,0.6697998046875,-0.0225830078125,-0.481689453125,0.5645751953125,1.07861328125,-0.4814453125,0.634765625,-1.875,-0.125,1.9375
3.0394928455352783,0.6671142578125,-0.02685546875,-0.48333740234375,0.566162109375,-0.02685546875,-0.57470703125,-0.01318359375,3.9375,-0.5,0.6875
3.0409421920776367,0.66845703125,-0.02484130859375,-0.48187255859375,0.56597900390625,0.96728515625,-0.66015625,0.88037109375,1.125,0.8125,0.3125
3.042289972305298,0.66839599609375,-0.0244140625,-0.48211669921875,0.56585693359375,0.6826171875,-0.5791015625,0.56201171875,-0.8125,-1.375,1.0625
3.0436480045318604,0.66839599609375,-0.0244140625,-0.48211669921875,0.56585693359375,0.60205078125,-0.57080078125,0.5322265625,0.3125,-0.5625,0.375
3.04477596282959,0.66839599609375,-0.0244140625,-0.48211669921875,0.56585693359375,0.6025390625,-0.57470703125,0.5302734375,0.875,-0.1875,0.5625
3.045959949493408,0.66827392578125,-0.0244140625,-0.48193359375,0.566162109375,0.595703125,-0.57373046875,0.53369140625,1.25,-0.5625,0.9375
3.04695200920105,0.6680908203125,-0.0242919921875,-0.48175048828125,0.5665283203125,0.60302734375,-0.576171875,0.53369140625,1.75,-0.875,1.0
3.047842025756836,0.66802978515625,-0.02410888671875,-0.48162841796875,0.56671142578125,0.60302734375,-0.56787109375,0.5302734375,1.625,-0.625,0.5625
3.0490989685058594,0.66796875,-0.02398681640625,-0.48138427734375,0.56695556640625,0.59716796875,-0.5732421875,0.53076171875,1.875,-0.3125,0.0625
3.050222873687744,0.66796875,-0.02374267578125,-0.481201171875,0.567138671875,0.60107421875,-0.56396484375,0.52490234375,1.9375,-0.375,0.0
3.051319122314453,0.66790771484375,-0.0234375,-0.48114013671875,0.56732177734375,0.59912109375,-0.5625,0.521484375,1.625,-0.8125,0.125
3.0520899295806885,0.6678466796875,-0.02349853515625,-0.481201171875,0.56732177734375,0.6015625,-0.57177734375,0.50830078125,0.6875,-0.8125,0.5
3.053222894668579,0.6678466796875,-0.02349853515625,-0.481201171875,0.5672607421875,0.60400390625,-0.56396484375,0.5087890625,0.3125,-0.375,0.75
3.0544660091400146,0.66766357421875,-0.02349853515625,-0.4813232421875,0.5673828125,0.60791015625,-0.5625,0.513671875,0.125,-0.25,1.25
3.0554141998291016,0.66748046875,-0.023681640625,-0.48138427734375,0.56756591796875,0.60205078125,-0.56005859375,0.5224609375,-0.375,-0.1875,2.125
3.056493043899536,0.6673583984375,-0.02386474609375,-0.48114013671875,0.56793212890625,0.5888671875,-0.5546875,0.54150390625,-0.3125,-0.3125,2.125
3.057408094406128,0.66717529296875,-0.02410888671875,-0.481201171875,0.56805419921875,0.58447265625,-0.55859375,0.54150390625,-1.9375,-1.1875,1.625
3.058511257171631,0.66693115234375,-0.02447509765625,-0.48150634765625,0.56805419921875,0.591796875,-0.56884765625,0.53857421875,-3.1875,-1.625,0.9375
3.0616300106048584,0.66668701171875,-0.02471923828125,-0.4818115234375,0.568115234375,0.59765625,-0.58056640625,0.54052734375,-1.6875,-2.1875,1.0625
3.063025951385498,0.66632080078125,-0.0247802734375,-0.4820556640625,0.56829833984375,0.60107421875,-0.58935546875,0.541015625,-0.6875,-2.5,0.9375
3.064081907272339,0.66607666015625,-0.0244140625,-0.48211669921875,0.56854248046875,0.61865234375,-0.58935546875,0.541015625,1.5625,-2.1875,0.4375
3.0656840801239014,0.666015625,-0.0240478515625,-0.48199462890625,0.5687255859375,0.6181640625,-0.58251953125,0.52978515625,2.75,-0.6875,0.125
3.067296028137207,0.66607666015625,-0.0238037109375,-0.48175048828125,0.56884765625,0.623046875,-0.564453125,0.51318359375,2.4375,1.3125,0.4375
3.0684680938720703,0.66619873046875,-0.0238037109375,-0.4813232421875,0.56915283203125,0.6181640625,-0.564453125,0.515625,2.5625,3.0,1.75
3.0699760913848877,0.6661376953125,-0.024169921875,-0.48095703125,0.56951904296875,0.60791015625,-0.57177734375,0.5029296875,1.6875,3.4375,2.6875
3.0710411071777344,0.66607666015625,-0.02447509765625,-0.4805908203125,0.56982421875,0.61279296875,-0.560546875,0.5078125,1.1875,3.625,3.1875
3.0722429752349854,0.666015625,-0.0250244140625,-0.48016357421875,0.57025146484375,0.5947265625,-0.56298828125,0.521484375,0.4375,3.4375,3.3125
3.0734269618988037,0.666015625,-0.025634765625,-0.479736328125,0.570556640625,0.58544921875,-0.55908203125,0.53076171875,-0.75,2.6875,2.8125
3.07411789894104,0.66583251953125,-0.0262451171875,-0.47967529296875,0.57080078125,0.576171875,-0.56884765625,0.52783203125,-1.375,0.9375,2.3125
3.075127124786377,0.6656494140625,-0.0267333984375,-0.479736328125,0.57098388671875,0.56494140625,-0.5751953125,0.5283203125,-1.8125,-0.5,1.25
3.076040029525757,0.6654052734375,-0.027099609375,-0.48004150390625,0.57098388671875,0.572265625,-0.58251953125,0.53076171875,-2.0625,-1.75,0.4375
3.076996088027954,0.66510009765625,-0.02728271484375,-0.48028564453125,0.57110595703125,0.57666015625,-0.58837890625,0.5390625,-1.25,-2.5,0.375
3.077934980392456,0.664794921875,-0.02728271484375,-0.48065185546875,0.5711669921875,0.59423828125,-0.58544921875,0.53759765625,-1.1875,-2.8125,0.8125
3.079380989074707,0.66455078125,-0.0272216796875,-0.4808349609375,0.5712890625,0.6044921875,-0.57763671875,0.533203125,-0.5,-1.5,0.9375
