,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
4.5510478019714355,-0.007874015748031496,-0.015748031496062992,0.0,0.0,0.007874015748031496,-0.007874015748031496,0.0,0.0
4.5512237548828125,-0.007874015748031496,-0.007874015748031496,-0.007874015748031496,0.0,-0.015748031496062992,-0.023622047244094488,-0.007874015748031496,-0.015748031496062992
4.5513997077941895,-0.015748031496062992,0.0,-0.007874015748031496,-0.007874015748031496,-0.007874015748031496,-0.015748031496062992,-0.007874015748031496,0.0
4.551892280578613,0.0,0.0,0.0,-0.007874015748031496,-0.007874015748031496,-0.023622047244094488,0.0,0.0
4.552384853363037,0.0,0.007874015748031496,-0.007874015748031496,-0.015748031496062992,-0.015748031496062992,-0.015748031496062992,0.0,0.0
4.552635431289673,0.0,-0.015748031496062992,-0.015748031496062992,0.0,0.0,0.007874015748031496,-0.023622047244094488,-0.007874015748031496
4.552886009216309,-0.007874015748031496,-0.007874015748031496,-0.015748031496062992,0.0,-0.015748031496062992,-0.015748031496062992,-0.015748031496062992,-0.023622047244094488
4.55325186252594,0.0,-0.007874015748031496,-0.015748031496062992,-0.015748031496062992,-0.023622047244094488,-0.015748031496062992,-0.023622047244094488,-0.023622047244094488
4.553617715835571,-0.015748031496062992,-0.023622047244094488,-0.023622047244094488,0.0,-0.023622047244094488,-0.015748031496062992,-0.023622047244094488,-0.015748031496062992
4.553778290748596,-0.007874015748031496,-0.015748031496062992,-0.007874015748031496,-0.007874015748031496,-0.015748031496062992,-0.023622047244094488,-0.007874015748031496,-0.007874015748031496
4.553938865661621,-0.007874015748031496,-0.023622047244094488,-0.023622047244094488,-0.007874015748031496,0.0,-0.015748031496062992,-0.015748031496062992,-0.007874015748031496
4.554348826408386,-0.015748031496062992,-0.015748031496062992,-0.015748031496062992,-0.007874015748031496,0.0,0.007874015748031496,-0.015748031496062992,-0.007874015748031496
4.554758787155151,-0.015748031496062992,-0.023622047244094488,-0.023622047244094488,-0.015748031496062992,-0.007874015748031496,-0.015748031496062992,-0.007874015748031496,-0.023622047244094488
4.554940342903137,-0.023622047244094488,-0.015748031496062992,-0.015748031496062992,-0.007874015748031496,-0.015748031496062992,-0.015748031496062992,0.0,-0.007874015748031496
4.555121898651123,-0.031496062992125984,-0.015748031496062992,-0.015748031496062992,-0.015748031496062992,-0.023622047244094488,0.0,-0.007874015748031496,-0.007874015748031496
4.5555548667907715,-0.007874015748031496,-0.007874015748031496,-0.007874015748031496,-0.015748031496062992,-0.015748031496062992,-0.007874015748031496,-0.007874015748031496,-0.007874015748031496
4.55598783493042,-0.015748031496062992,-0.007874015748031496,-0.007874015748031496,-0.015748031496062992,-0.015748031496062992,0.0,-0.015748031496062992,-0.015748031496062992
4.556143879890442,-0.015748031496062992,-0.007874015748031496,-0.015748031496062992,0.007874015748031496,-0.007874015748031496,-0.007874015748031496,-0.007874015748031496,-0.015748031496062992
4.556299924850464,-0.007874015748031496,-0.015748031496062992,0.007874015748031496,-0.015748031496062992,-0.007874015748031496,-0.007874015748031496,-0.015748031496062992,-0.015748031496062992
4.5567543506622314,-0.015748031496062992,-0.015748031496062992,-0.015748031496062992,0.007874015748031496,-0.007874015748031496,-0.023622047244094488,-0.007874015748031496,0.0
4.557208776473999,-0.007874015748031496,-0.015748031496062992,-0.007874015748031496,0.0,-0.007874015748031496,-0.007874015748031496,-0.015748031496062992,-0.015748031496062992
4.557424306869507,-0.007874015748031496,-0.007874015748031496,-0.007874015748031496,-0.031496062992125984,-0.007874015748031496,-0.007874015748031496,0.0,-0.007874015748031496
4.557639837265015,-0.007874015748031496,-0.007874015748031496,-0.015748031496062992,-0.007874015748031496,-0.015748031496062992,-0.015748031496062992,0.0,-0.007874015748031496
4.55806577205658,0.0,-0.023622047244094488,-0.015748031496062992,-0.015748031496062992,-0.007874015748031496,0.0,-0.015748031496062992,-0.023622047244094488
4.5584917068481445,-0.007874015748031496,-0.007874015748031496,0.0,0.015748031496062992,-0.007874015748031496,-0.007874015748031496,0.0,-0.007874015748031496
4.558668255805969,-0.007874015748031496,-0.007874015748031496,0.007874015748031496,0.0,-0.007874015748031496,0.0,-0.007874015748031496,-0.015748031496062992
4.558844804763794,0.0,0.0,-0.007874015748031496,-0.007874015748031496,0.007874015748031496,0.0,0.007874015748031496,-0.007874015748031496
4.559215784072876,-0.007874015748031496,0.0,-0.007874015748031496,0.0,-0.007874015748031496,0.0,0.0,-0.023622047244094488
