,quat1,quat2,quat3,quat4,acc1,acc2,acc3,gyro1,gyro2,gyro3
29.030776262283325,-0.4798583984375,-0.0257568359375,0.12127685546875,0.8685302734375,0.07763671875,0.27880859375,0.97119140625,-1.0,-0.5,0.4375
29.031381130218506,-0.47998046875,-0.025390625,0.12152099609375,0.868408203125,0.08740234375,0.25244140625,0.97900390625,-0.625,-1.5625,1.0625
29.031984090805054,-0.4801025390625,-0.025146484375,0.12237548828125,0.8682861328125,0.0947265625,0.2236328125,0.98291015625,4.625,-2.25,0.9375
29.032592296600342,-0.47991943359375,-0.0255126953125,0.1239013671875,0.86810302734375,0.08251953125,0.236328125,0.97802734375,9.125,-2.0625,-0.75
29.033172130584717,-0.4794921875,-0.02581787109375,0.1248779296875,0.86822509765625,0.0791015625,0.25634765625,0.970703125,4.6875,-1.25,-2.5
29.033815145492554,-0.47900390625,-0.025634765625,0.12451171875,0.8685302734375,0.07958984375,0.2333984375,0.9775390625,-1.6875,0.0625,-3.3125
29.03443717956543,-0.47845458984375,-0.02545166015625,0.123779296875,0.86895751953125,0.07958984375,0.205078125,0.994140625,-1.875,0.9375,-4.3125
29.035162210464478,-0.477783203125,-0.025634765625,0.12335205078125,0.869384765625,0.0751953125,0.20849609375,0.99169921875,0.875,1.5,-4.75
29.035746097564697,-0.47723388671875,-0.02618408203125,0.1234130859375,0.86968994140625,0.0771484375,0.220703125,1.0,3.25,2.25,-4.1875
29.03635311126709,-0.4766845703125,-0.02679443359375,0.12353515625,0.86993408203125,0.0732421875,0.23388671875,0.99462890625,3.125,2.4375,-3.8125
29.036975145339966,-0.47625732421875,-0.02728271484375,0.1234130859375,0.8701171875,0.0771484375,0.2255859375,0.982421875,2.0,2.8125,-3.25
29.037578105926514,-0.47601318359375,-0.0277099609375,0.12298583984375,0.87030029296875,0.0703125,0.21142578125,0.9775390625,1.0,2.9375,-2.3125
29.038238048553467,-0.47589111328125,-0.028076171875,0.12255859375,0.87042236328125,0.06982421875,0.21630859375,0.9755859375,0.375,2.9375,-1.4375
29.03897714614868,-0.47607421875,-0.02838134765625,0.12176513671875,0.8704833984375,0.05908203125,0.21484375,0.96875,-1.3125,3.25,0.3125
29.0396831035614,-0.476318359375,-0.02899169921875,0.120849609375,0.87042236328125,0.04345703125,0.2255859375,0.97412109375,-2.1875,4.0625,1.0
29.04034113883972,-0.4766845703125,-0.0294189453125,0.11981201171875,0.870361328125,0.041015625,0.23291015625,0.962890625,-3.875,4.125,2.0625
29.041206121444702,-0.47723388671875,-0.02984619140625,0.11871337890625,0.87017822265625,0.03515625,0.2333984375,0.95556640625,-4.5625,3.625,2.875
29.04206609725952,-0.4779052734375,-0.0302734375,0.11785888671875,0.86993408203125,0.03173828125,0.21630859375,0.9541015625,-2.1875,3.0625,3.9375
29.04283618927002,-0.4786376953125,-0.03082275390625,0.117919921875,0.8695068359375,0.0439453125,0.2265625,0.951171875,2.25,2.3125,4.75
29.043447256088257,-0.4793701171875,-0.031494140625,0.1185302734375,0.86895751953125,0.0419921875,0.2431640625,0.95849609375,4.375,1.1875,5.0625
29.044143199920654,-0.47998046875,-0.03173828125,0.11883544921875,0.86859130859375,0.0458984375,0.26318359375,0.96533203125,0.625,-0.25,4.5
29.044751167297363,-0.4805908203125,-0.031494140625,0.1185302734375,0.8682861328125,0.0478515625,0.24169921875,0.958984375,-2.75,-0.5625,4.0
29.04542326927185,-0.4810791015625,-0.03106689453125,0.1181640625,0.86810302734375,0.04833984375,0.23095703125,0.96142578125,-2.9375,-1.4375,3.4375
29.04613208770752,-0.48162841796875,-0.03094482421875,0.118408203125,0.8677978515625,0.0546875,0.22705078125,0.95263671875,1.3125,-1.25,3.5625
29.046772003173828,-0.4820556640625,-0.0311279296875,0.11920166015625,0.867431640625,0.056640625,0.24462890625,0.97265625,3.8125,-1.3125,3.4375
29.047365188598633,-0.48248291015625,-0.03118896484375,0.1197509765625,0.86712646484375,0.05908203125,0.25537109375,0.97607421875,2.0625,-1.125,2.8125
29.04801630973816,-0.482666015625,-0.03094482421875,0.11981201171875,0.86700439453125,0.05859375,0.25439453125,0.9765625,-1.4375,-1.25,1.6875
29.048726081848145,-0.48291015625,-0.0306396484375,0.11962890625,0.86688232421875,0.05810546875,0.23388671875,0.982421875,-1.3125,-1.3125,1.75
29.04933214187622,-0.48321533203125,-0.03070068359375,0.11993408203125,0.86669921875,0.0537109375,0.232421875,0.97705078125,2.125,-1.1875,2.0
29.049991130828857,-0.4833984375,-0.03082275390625,0.1204833984375,0.86651611328125,0.05712890625,0.2412109375,0.9814453125,3.375,-1.0,1.625
29.05060315132141,-0.4833984375,-0.0308837890625,0.1204833984375,0.86651611328125,0.06201171875,0.24462890625,0.9697265625,0.625,-0.375,0.8125
29.051199197769165,-0.48345947265625,-0.03057861328125,0.1199951171875,0.8665771484375,0.06005859375,0.2392578125,0.97705078125,-3.4375,-0.1875,0.25
29.05178189277649,-0.48345947265625,-0.03057861328125,0.11993408203125,0.8665771484375,0.05078125,0.2216796875,0.98095703125,-0.75,-0.125,0.75
29.052417039871216,-0.48358154296875,-0.03070068359375,0.120361328125,0.86639404296875,0.06298828125,0.23388671875,0.97607421875,3.0,-0.5,1.0625
29.052996158599854,-0.48370361328125,-0.03106689453125,0.12103271484375,0.8662109375,0.05712890625,0.25341796875,0.9716796875,3.4375,-0.25,1.1875
29.0535831451416,-0.48382568359375,-0.03118896484375,0.1209716796875,0.86614990234375,0.048828125,0.25537109375,0.97216796875,-0.9375,-0.375,1.0
29.05419111251831,-0.484130859375,-0.03082275390625,0.1204833984375,0.8660888671875,0.064453125,0.22802734375,0.97705078125,-2.625,-0.25,1.6875
29.054782152175903,-0.484375,-0.0306396484375,0.1202392578125,0.865966796875,0.05859375,0.22265625,0.96826171875,-0.625,-0.4375,1.6875
29.055418968200684,-0.48468017578125,-0.03076171875,0.12078857421875,0.86572265625,0.05615234375,0.23876953125,0.9638671875,3.0625,-0.8125,2.1875
29.056071043014526,-0.48504638671875,-0.03082275390625,0.1212158203125,0.865478515625,0.064453125,0.2431640625,0.9638671875,2.125,-0.75,2.375
29.056921243667603,-0.4853515625,-0.03057861328125,0.12139892578125,0.86529541015625,0.0693359375,0.24951171875,0.9677734375,-0.5625,-1.0,2.25
