,quat1,quat2,quat3,quat4,acc1,acc2,acc3,gyro1,gyro2,gyro3
57.083338022232056,-0.849365234375,-0.49114990234375,0.04486083984375,-0.1883544921875,0.2548828125,0.82177734375,0.51513671875,-0.5,3.8125,1.6875
57.10428285598755,-0.84942626953125,-0.4908447265625,0.04449462890625,-0.18890380859375,0.263671875,0.81396484375,0.52099609375,-0.6875,3.5625,1.25
57.12770485877991,-0.84954833984375,-0.49053955078125,0.0440673828125,-0.18927001953125,0.259765625,0.8173828125,0.52294921875,-0.5625,3.4375,0.625
57.14342784881592,-0.8497314453125,-0.4901123046875,0.0435791015625,-0.189697265625,0.25439453125,0.79638671875,0.52294921875,-1.0625,3.5625,0.625
57.164451122283936,-0.8497314453125,-0.489990234375,0.0430908203125,-0.19000244140625,0.26025390625,0.82080078125,0.51611328125,-0.3125,3.375,0.1875
57.18764090538025,-0.84979248046875,-0.48974609375,0.0426025390625,-0.19036865234375,0.26171875,0.8193359375,0.5205078125,-0.5,3.625,0.3125
57.20328187942505,-0.849853515625,-0.48956298828125,0.04205322265625,-0.19073486328125,0.25439453125,0.814453125,0.5185546875,-0.375,3.9375,0.1875
57.22575807571411,-0.84991455078125,-0.4893798828125,0.04144287109375,-0.19110107421875,0.25341796875,0.81884765625,0.5205078125,0.0,3.9375,0.375
57.24688005447388,-0.8499755859375,-0.48919677734375,0.04095458984375,-0.19146728515625,0.25390625,0.81396484375,0.52392578125,-0.125,3.3125,0.5
57.26331281661987,-0.8499755859375,-0.48907470703125,0.04046630859375,-0.1917724609375,0.2490234375,0.80859375,0.52197265625,0.5,3.0,0.3125
57.28578209877014,-0.8499755859375,-0.489013671875,0.0399169921875,-0.19207763671875,0.24853515625,0.81884765625,0.5263671875,0.625,3.0,0.5
57.306838035583496,-0.8499755859375,-0.48895263671875,0.03936767578125,-0.19244384765625,0.23681640625,0.81494140625,0.5166015625,0.1875,3.0625,1.1875
57.32336378097534,-0.849853515625,-0.48895263671875,0.03900146484375,-0.19281005859375,0.24267578125,0.8193359375,0.517578125,0.6875,2.375,1.3125
57.34582996368408,-0.84979248046875,-0.489013671875,0.03875732421875,-0.19317626953125,0.25048828125,0.8154296875,0.52587890625,1.25,2.0,1.5
57.36689209938049,-0.84967041015625,-0.48907470703125,0.0384521484375,-0.19354248046875,0.248046875,0.814453125,0.52490234375,1.25,1.875,1.4375
57.38335394859314,-0.849609375,-0.4891357421875,0.0382080078125,-0.19378662109375,0.2451171875,0.8193359375,0.52392578125,1.1875,1.3125,1.125
57.40575385093689,-0.8494873046875,-0.4892578125,0.0379638671875,-0.1939697265625,0.2431640625,0.8212890625,0.52197265625,1.25,1.0,1.125
57.426913022994995,-0.849365234375,-0.48944091796875,0.037841796875,-0.1942138671875,0.24755859375,0.81640625,0.5205078125,1.625,0.875,1.1875
57.443305015563965,-0.84930419921875,-0.489501953125,0.03765869140625,-0.1944580078125,0.2421875,0.822265625,0.52880859375,0.9375,0.75,1.1875
57.46580696105957,-0.84918212890625,-0.48968505859375,0.0374755859375,-0.19451904296875,0.23828125,0.81689453125,0.5263671875,1.9375,0.1875,0.8125
57.495057821273804,-0.84906005859375,-0.48980712890625,0.0374755859375,-0.19451904296875,0.25146484375,0.82568359375,0.5244140625,1.0625,-0.4375,0.5
57.50324511528015,-0.8489990234375,-0.48992919921875,0.0374755859375,-0.194580078125,0.25244140625,0.81884765625,0.52490234375,1.0,-0.3125,0.3125
57.525837898254395,-0.848876953125,-0.4901123046875,0.03741455078125,-0.194580078125,0.24853515625,0.82568359375,0.51953125,1.375,-0.25,0.3125
57.54702591896057,-0.84881591796875,-0.4903564453125,0.037353515625,-0.19439697265625,0.24072265625,0.82275390625,0.51953125,1.25,-0.9375,-0.0625
57.56331491470337,-0.84869384765625,-0.4906005859375,0.037353515625,-0.1942138671875,0.24658203125,0.8212890625,0.515625,1.3125,-1.125,-0.3125
57.585774183273315,-0.84869384765625,-0.49072265625,0.0374755859375,-0.19403076171875,0.24853515625,0.8193359375,0.52392578125,0.8125,-1.6875,-0.3125
57.61502289772034,-0.8486328125,-0.4908447265625,0.03759765625,-0.19378662109375,0.24853515625,0.8203125,0.52099609375,0.8125,-1.6875,-0.4375
57.623295068740845,-0.8486328125,-0.490966796875,0.0377197265625,-0.19354248046875,0.2470703125,0.818359375,0.52099609375,0.75,-1.75,-0.625
57.645813941955566,-0.84857177734375,-0.4910888671875,0.03790283203125,-0.1932373046875,0.255859375,0.82177734375,0.5146484375,0.5,-2.0625,-1.0625
57.66686391830444,-0.84857177734375,-0.49127197265625,0.03814697265625,-0.19287109375,0.255859375,0.8232421875,0.51708984375,0.625,-2.25,-1.125
57.683287143707275,-0.8485107421875,-0.4915771484375,0.03826904296875,-0.19244384765625,0.2470703125,0.8203125,0.513671875,1.375,-2.4375,-1.25
57.7057900428772,-0.848388671875,-0.4918212890625,0.0384521484375,-0.192138671875,0.24951171875,0.82373046875,0.51953125,1.1875,-2.5,-0.625
57.726887941360474,-0.848388671875,-0.49200439453125,0.03875732421875,-0.1917724609375,0.2529296875,0.82373046875,0.51318359375,0.5625,-2.6875,-0.75
57.74339199066162,-0.84832763671875,-0.4921875,0.03912353515625,-0.19146728515625,0.2529296875,0.82177734375,0.51806640625,0.8125,-3.0625,-0.4375
57.76604390144348,-0.8482666015625,-0.49237060546875,0.03955078125,-0.19122314453125,0.26123046875,0.83056640625,0.529296875,1.0,-3.125,-0.0625
57.78680396080017,-0.84820556640625,-0.49249267578125,0.03997802734375,-0.19091796875,0.2587890625,0.828125,0.521484375,0.5,-3.0625,-0.4375
57.80337595939636,-0.84832763671875,-0.492431640625,0.04034423828125,-0.1905517578125,0.26171875,0.82177734375,0.52587890625,-0.3125,-2.8125,-1.125
57.82584881782532,-0.848388671875,-0.4925537109375,0.04052734375,-0.19012451171875,0.25244140625,0.82421875,0.51025390625,-0.3125,-2.375,-1.25
57.84683704376221,-0.848388671875,-0.4925537109375,0.04083251953125,-0.18994140625,0.26318359375,0.82373046875,0.51123046875,-0.4375,-1.875,-0.625
57.86337900161743,-0.848388671875,-0.49261474609375,0.041015625,-0.18963623046875,0.25830078125,0.83203125,0.5048828125,-0.75,-1.5625,-0.6875
